hamparan,x_m,y_m,lon,lat,elev_m,lereng_deg,lereng_persen,arah_hadap_deg,akumulasi_sel,tangkapan_ha
H1,-184.36,-107.56,107.9098965,-7.1871669,701.0,1.24,2.2,91.1,8,0.018
H1,-179.62,-107.56,107.9099394,-7.1871669,701.0,0.87,1.5,88.9,9,0.02
H1,-174.88,-107.56,107.9099823,-7.1871669,701.0,0.62,1.1,84.7,10,0.022
H1,-170.14,-107.56,107.9100252,-7.1871669,701.0,0.52,0.9,77.5,11,0.025
H1,-165.4,-107.56,107.9100681,-7.1871669,701.0,0.6,1.1,71.0,1,0.002
H1,-160.66,-107.56,107.9101111,-7.1871669,701.0,0.85,1.5,67.9,12,0.027
H1,-155.92,-107.56,107.910154,-7.1871669,701.0,1.24,2.2,66.5,12,0.027
H1,-151.18,-107.56,107.9101969,-7.1871669,701.0,1.73,3.0,65.2,12,0.027
H1,-146.44,-107.56,107.9102398,-7.1871669,700.8,2.25,3.9,63.6,4,0.009
H1,-141.7,-107.56,107.9102827,-7.1871669,700.51,2.74,4.8,61.5,6,0.013
H1,-136.96,-107.56,107.9103256,-7.1871669,700.21,3.15,5.5,59.3,5,0.011
H1,-132.22,-107.56,107.9103685,-7.1871669,699.91,3.44,6.0,57.0,6,0.013
H1,-127.48,-107.56,107.9104115,-7.1871669,699.65,3.61,6.3,55.1,6,0.013
H1,-122.74,-107.56,107.9104544,-7.1871669,699.4,3.65,6.4,53.7,6,0.013
H1,-118.0,-107.56,107.9104973,-7.1871669,699.15,3.58,6.3,53.0,7,0.016
H1,-113.26,-107.56,107.9105402,-7.1871669,698.9,3.4,5.9,52.9,7,0.016
H1,-108.52,-107.56,107.9105831,-7.1871669,698.68,3.12,5.4,53.4,7,0.016
H1,-103.78,-107.56,107.910626,-7.1871669,698.48,2.75,4.8,54.0,7,0.016
H1,-99.04,-107.56,107.910669,-7.1871669,698.28,2.32,4.0,54.0,7,0.016
H1,-94.3,-107.56,107.9107119,-7.1871669,698.07,1.85,3.2,52.3,6,0.013
H1,-89.56,-107.56,107.9107548,-7.1871669,698.0,1.39,2.4,46.9,5,0.011
H1,-208.06,-112.26,107.9096819,-7.1872095,702.07,2.72,4.7,108.8,2,0.004
H1,-203.32,-112.26,107.9097248,-7.1872095,701.83,2.56,4.5,103.5,3,0.007
H1,-198.58,-112.26,107.9097677,-7.1872095,701.58,2.32,4.1,99.6,4,0.009
H1,-193.84,-112.26,107.9098106,-7.1872095,701.33,1.99,3.5,96.7,5,0.011
H1,-189.1,-112.26,107.9098536,-7.1872095,701.08,1.6,2.8,94.7,6,0.013
H1,-184.36,-112.26,107.9098965,-7.1872095,701.0,1.19,2.1,93.2,7,0.016
H1,-179.62,-112.26,107.9099394,-7.1872095,701.0,0.83,1.5,91.5,8,0.018
H1,-174.88,-112.26,107.9099823,-7.1872095,701.0,0.57,1.0,88.3,9,0.02
H1,-170.14,-112.26,107.9100252,-7.1872095,701.0,0.45,0.8,81.9,10,0.022
H1,-165.4,-112.26,107.9100681,-7.1872095,701.0,0.49,0.9,74.2,11,0.025
H1,-160.66,-112.26,107.9101111,-7.1872095,701.0,0.69,1.2,69.2,11,0.025
H1,-155.92,-112.26,107.910154,-7.1872095,701.0,1.02,1.8,66.3,11,0.025
H1,-151.18,-112.26,107.9101969,-7.1872095,701.0,1.46,2.5,64.1,3,0.007
H1,-146.44,-112.26,107.9102398,-7.1872095,700.84,1.94,3.4,61.7,5,0.011
H1,-141.7,-112.26,107.9102827,-7.1872095,700.61,2.43,4.2,59.3,4,0.009
H1,-136.96,-112.26,107.9103256,-7.1872095,700.38,2.87,5.0,57.0,5,0.011
H1,-132.22,-112.26,107.9103685,-7.1872095,700.14,3.23,5.6,55.1,5,0.011
H1,-127.48,-112.26,107.9104115,-7.1872095,699.9,3.48,6.1,53.7,5,0.011
H1,-122.74,-112.26,107.9104544,-7.1872095,699.65,3.61,6.3,53.2,6,0.013
H1,-118.0,-112.26,107.9104973,-7.1872095,699.4,3.63,6.3,53.4,6,0.013
H1,-113.26,-112.26,107.9105402,-7.1872095,699.15,3.53,6.2,54.4,6,0.013
H1,-108.52,-112.26,107.9105831,-7.1872095,698.89,3.3,5.8,55.9,6,0.013
H1,-103.78,-112.26,107.910626,-7.1872095,698.62,2.96,5.2,57.5,6,0.013
H1,-99.04,-112.26,107.910669,-7.1872095,698.36,2.51,4.4,58.8,5,0.011
H1,-94.3,-112.26,107.9107119,-7.1872095,698.1,1.99,3.5,58.8,4,0.009
H1,-89.56,-112.26,107.9107548,-7.1872095,698.0,1.44,2.5,56.4,2,0.004
H1,-212.8,-116.97,107.909639,-7.1872521,702.22,2.59,4.5,122.7,5,0.011
H1,-208.06,-116.97,107.9096819,-7.1872521,702.05,2.49,4.3,114.9,1,0.002
H1,-203.32,-116.97,107.9097248,-7.1872521,701.83,2.35,4.1,108.5,2,0.004
H1,-198.58,-116.97,107.9097677,-7.1872521,701.58,2.15,3.8,103.6,3,0.007
H1,-193.84,-116.97,107.9098106,-7.1872521,701.33,1.87,3.3,100.1,4,0.009
H1,-189.1,-116.97,107.9098536,-7.1872521,701.08,1.52,2.6,97.7,5,0.011
H1,-184.36,-116.97,107.9098965,-7.1872521,701.0,1.14,2.0,96.1,6,0.013
H1,-179.62,-116.97,107.9099394,-7.1872521,701.0,0.79,1.4,94.7,7,0.016
H1,-174.88,-116.97,107.9099823,-7.1872521,701.0,0.53,0.9,92.4,8,0.018
H1,-170.14,-116.97,107.9100252,-7.1872521,701.0,0.39,0.7,86.9,9,0.02
H1,-165.4,-116.97,107.9100681,-7.1872521,701.0,0.4,0.7,77.8,10,0.022
H1,-160.66,-116.97,107.9101111,-7.1872521,701.0,0.54,0.9,70.3,10,0.022
H1,-155.92,-116.97,107.910154,-7.1872521,701.0,0.82,1.4,65.8,2,0.004
H1,-151.18,-116.97,107.9101969,-7.1872521,701.0,1.19,2.1,62.5,4,0.009
H1,-146.44,-116.97,107.9102398,-7.1872521,700.89,1.63,2.9,59.7,3,0.007
H1,-141.7,-116.97,107.9102827,-7.1872521,700.71,2.1,3.7,57.3,4,0.009
H1,-136.96,-116.97,107.9103256,-7.1872521,700.54,2.56,4.5,55.3,4,0.009
H1,-132.22,-116.97,107.9103685,-7.1872521,700.37,2.96,5.2,54.1,4,0.009
H1,-127.48,-116.97,107.9104115,-7.1872521,700.15,3.28,5.7,53.6,5,0.011
H1,-122.74,-116.97,107.9104544,-7.1872521,699.9,3.51,6.1,54.0,5,0.011
H1,-118.0,-116.97,107.9104973,-7.1872521,699.65,3.62,6.3,55.2,5,0.011
H1,-113.26,-116.97,107.9105402,-7.1872521,699.4,3.61,6.3,56.9,5,0.011
H1,-108.52,-116.97,107.9105831,-7.1872521,699.1,3.47,6.1,59.0,5,0.011
H1,-103.78,-116.97,107.910626,-7.1872521,698.77,3.17,5.5,61.0,4,0.009
H1,-99.04,-116.97,107.910669,-7.1872521,698.45,2.74,4.8,62.6,3,0.007
H1,-94.3,-116.97,107.9107119,-7.1872521,698.12,2.2,3.8,63.5,1,0.002
H1,-89.56,-116.97,107.9107548,-7.1872521,698.0,1.6,2.8,63.2,1,0.002
H1,-212.8,-121.68,107.909639,-7.1872946,702.14,2.4,4.2,131.0,7,0.016
H1,-208.06,-121.68,107.9096819,-7.1872946,702.04,2.28,4.0,122.4,6,0.013
H1,-203.32,-121.68,107.9097248,-7.1872946,701.83,2.15,3.8,115.0,1,0.002
H1,-198.58,-121.68,107.9097677,-7.1872946,701.58,1.98,3.5,109.2,2,0.004
H1,-193.84,-121.68,107.9098106,-7.1872946,701.33,1.74,3.0,105.0,3,0.007
H1,-189.1,-121.68,107.9098536,-7.1872946,701.08,1.42,2.5,102.3,4,0.009
H1,-184.36,-121.68,107.9098965,-7.1872946,701.0,1.07,1.9,100.6,5,0.011
H1,-179.62,-121.68,107.9099394,-7.1872946,701.0,0.75,1.3,99.8,6,0.013
H1,-174.88,-121.68,107.9099823,-7.1872946,701.0,0.49,0.9,99.0,7,0.016
H1,-170.14,-121.68,107.9100252,-7.1872946,701.0,0.34,0.6,95.4,8,0.018
H1,-165.4,-121.68,107.9100681,-7.1872946,701.0,0.31,0.5,85.5,9,0.02
H1,-160.66,-121.68,107.9101111,-7.1872946,701.0,0.41,0.7,74.0,1,0.002
H1,-155.92,-121.68,107.910154,-7.1872946,701.0,0.62,1.1,66.4,3,0.007
H1,-151.18,-121.68,107.9101969,-7.1872946,701.0,0.93,1.6,61.7,2,0.004
H1,-146.44,-121.68,107.9102398,-7.1872946,700.93,1.32,2.3,58.5,3,0.007
H1,-141.7,-121.68,107.9102827,-7.1872946,700.82,1.76,3.1,56.2,3,0.007
H1,-136.96,-121.68,107.9103256,-7.1872946,700.71,2.21,3.9,54.9,3,0.007
H1,-132.22,-121.68,107.9103685,-7.1872946,700.6,2.64,4.6,54.5,4,0.009
H1,-127.48,-121.68,107.9104115,-7.1872946,700.4,3.03,5.3,55.0,4,0.009
H1,-122.74,-121.68,107.9104544,-7.1872946,700.15,3.33,5.8,56.3,4,0.009
H1,-118.0,-121.68,107.9104973,-7.1872946,699.9,3.54,6.2,58.1,4,0.009
H1,-113.26,-121.68,107.9105402,-7.1872946,699.65,3.63,6.4,60.2,4,0.009
H1,-108.52,-121.68,107.9105831,-7.1872946,699.31,3.58,6.3,62.3,3,0.007
H1,-103.78,-121.68,107.910626,-7.1872946,698.92,3.36,5.9,64.2,2,0.004
H1,-99.04,-121.68,107.910669,-7.1872946,698.53,2.97,5.2,65.6,1,0.002
H1,-94.3,-121.68,107.9107119,-7.1872946,698.14,2.44,4.3,66.6,2,0.004
H1,-89.56,-121.68,107.9107548,-7.1872946,698.0,1.83,3.2,67.3,3,0.007
H1,-212.8,-126.39,107.909639,-7.1873372,702.06,2.26,3.9,140.0,8,0.018
H1,-208.06,-126.39,107.9096819,-7.1873372,702.02,2.11,3.7,131.2,8,0.018
H1,-203.32,-126.39,107.9097248,-7.1873372,701.83,1.98,3.5,123.2,7,0.016
H1,-198.58,-126.39,107.9097677,-7.1873372,701.58,1.83,3.2,116.7,1,0.002
H1,-193.84,-126.39,107.9098106,-7.1873372,701.33,1.61,2.8,112.0,1,0.002
H1,-189.1,-126.39,107.9098536,-7.1873372,701.08,1.32,2.3,109.2,2,0.004
H1,-184.36,-126.39,107.9098965,-7.1873372,701.0,1.01,1.8,108.0,3,0.007
H1,-179.62,-126.39,107.9099394,-7.1873372,701.0,0.7,1.2,108.6,4,0.009
H1,-174.88,-126.39,107.9099823,-7.1873372,701.0,0.47,0.8,110.8,1,0.002
H1,-170.14,-126.39,107.9100252,-7.1873372,701.0,0.32,0.6,112.1,1,0.002
H1,-165.4,-126.39,107.9100681,-7.1873372,701.0,0.25,0.4,105.1,1,0.002
H1,-160.66,-126.39,107.9101111,-7.1873372,701.0,0.29,0.5,87.8,2,0.004
H1,-155.92,-126.39,107.910154,-7.1873372,701.0,0.43,0.8,72.8,1,0.002
H1,-151.18,-126.39,107.9101969,-7.1873372,701.0,0.68,1.2,64.2,2,0.004
H1,-146.44,-126.39,107.9102398,-7.1873372,700.97,1.01,1.8,59.6,2,0.004
H1,-141.7,-126.39,107.9102827,-7.1873372,700.92,1.41,2.5,57.3,2,0.004
H1,-136.96,-126.39,107.9103256,-7.1873372,700.88,1.85,3.2,56.6,3,0.007
H1,-132.22,-126.39,107.9103685,-7.1873372,700.83,2.3,4.0,57.0,3,0.007
H1,-127.48,-126.39,107.9104115,-7.1873372,700.65,2.73,4.8,58.3,3,0.007
H1,-122.74,-126.39,107.9104544,-7.1873372,700.4,3.11,5.4,60.1,3,0.007
H1,-118.0,-126.39,107.9104973,-7.1873372,700.15,3.41,6.0,62.1,3,0.007
H1,-113.26,-126.39,107.9105402,-7.1873372,699.9,3.6,6.3,64.2,2,0.004
H1,-108.52,-126.39,107.9105831,-7.1873372,699.52,3.63,6.3,66.0,1,0.002
H1,-103.78,-126.39,107.910626,-7.1873372,699.07,3.48,6.1,67.4,1,0.002
H1,-99.04,-126.39,107.910669,-7.1873372,698.62,3.15,5.5,68.4,2,0.004
H1,-94.3,-126.39,107.9107119,-7.1873372,698.16,2.66,4.6,69.2,3,0.007
H1,-89.56,-126.39,107.9107548,-7.1873372,698.0,2.07,3.6,70.2,4,0.009
H1,-212.8,-131.1,107.909639,-7.1873798,701.94,2.15,3.7,148.4,7,0.016
H1,-208.06,-131.1,107.9096819,-7.1873798,701.94,2.0,3.5,140.2,9,0.02
H1,-203.32,-131.1,107.9097248,-7.1873798,701.78,1.86,3.3,132.2,9,0.02
H1,-198.58,-131.1,107.9097677,-7.1873798,701.54,1.71,3.0,125.7,8,0.018
H1,-193.84,-131.1,107.9098106,-7.1873798,701.31,1.51,2.6,121.1,2,0.004
H1,-189.1,-131.1,107.9098536,-7.1873798,701.07,1.25,2.2,118.8,1,0.002
H1,-184.36,-131.1,107.9098965,-7.1873798,701.0,0.96,1.7,119.0,1,0.002
H1,-179.62,-131.1,107.9099394,-7.1873798,701.0,0.7,1.2,122.3,1,0.002
H1,-174.88,-131.1,107.9099823,-7.1873798,701.0,0.49,0.9,129.0,5,0.011
H1,-170.14,-131.1,107.9100252,-7.1873798,701.0,0.36,0.6,137.0,2,0.004
H1,-165.4,-131.1,107.9100681,-7.1873798,701.0,0.28,0.5,139.2,2,0.004
H1,-160.66,-131.1,107.9101111,-7.1873798,701.0,0.25,0.4,126.3,1,0.002
H1,-155.92,-131.1,107.910154,-7.1873798,701.0,0.29,0.5,99.3,1,0.002
H1,-151.18,-131.1,107.9101969,-7.1873798,701.0,0.45,0.8,77.6,1,0.002
H1,-146.44,-131.1,107.9102398,-7.1873798,701.0,0.72,1.3,67.0,1,0.002
H1,-141.7,-131.1,107.9102827,-7.1873798,701.0,1.07,1.9,62.7,2,0.004
H1,-136.96,-131.1,107.9103256,-7.1873798,701.0,1.5,2.6,61.6,2,0.004
H1,-132.22,-131.1,107.9103685,-7.1873798,701.0,1.96,3.4,62.2,2,0.004
H1,-127.48,-131.1,107.9104115,-7.1873798,700.84,2.43,4.3,63.6,2,0.004
H1,-122.74,-131.1,107.9104544,-7.1873798,700.59,2.87,5.0,65.4,2,0.004
H1,-118.0,-131.1,107.9104973,-7.1873798,700.34,3.25,5.7,67.2,1,0.002
H1,-113.26,-131.1,107.9105402,-7.1873798,700.09,3.51,6.1,68.8,1,0.002
H1,-108.52,-131.1,107.9105831,-7.1873798,699.69,3.61,6.3,70.0,2,0.004
H1,-103.78,-131.1,107.910626,-7.1873798,699.2,3.54,6.2,70.8,3,0.007
H1,-99.04,-131.1,107.910669,-7.1873798,698.72,3.27,5.7,71.4,4,0.009
H1,-94.3,-131.1,107.9107119,-7.1873798,698.23,2.83,4.9,72.0,5,0.011
H1,-89.56,-131.1,107.9107548,-7.1873798,698.05,2.3,4.0,73.4,6,0.013
H1,-212.8,-135.81,107.909639,-7.1874224,701.69,2.04,3.6,155.2,1,0.002
H1,-208.06,-135.81,107.9096819,-7.1874224,701.69,1.9,3.3,147.9,8,0.018
H1,-203.32,-135.81,107.9097248,-7.1874224,701.57,1.78,3.1,140.7,10,0.022
H1,-198.58,-135.81,107.9097677,-7.1874224,701.4,1.64,2.9,134.9,10,0.022
H1,-193.84,-135.81,107.9098106,-7.1874224,701.23,1.46,2.5,131.2,9,0.02
H1,-189.1,-135.81,107.9098536,-7.1874224,701.05,1.23,2.1,130.3,3,0.007
H1,-184.36,-135.81,107.9098965,-7.1874224,701.0,0.99,1.7,132.6,2,0.004
H1,-179.62,-135.81,107.9099394,-7.1874224,701.0,0.77,1.3,138.7,2,0.004
H1,-174.88,-135.81,107.9099823,-7.1874224,701.0,0.61,1.1,148.0,2,0.004
H1,-170.14,-135.81,107.9100252,-7.1874224,701.0,0.52,0.9,157.6,6,0.013
H1,-165.4,-135.81,107.9100681,-7.1874224,701.0,0.45,0.8,163.4,5,0.011
H1,-160.66,-135.81,107.9101111,-7.1874224,701.0,0.4,0.7,162.0,1,0.002
H1,-155.92,-135.81,107.910154,-7.1874224,701.0,0.34,0.6,149.3,2,0.004
H1,-151.18,-135.81,107.9101969,-7.1874224,701.0,0.33,0.6,120.2,1,0.002
H1,-146.44,-135.81,107.9102398,-7.1874224,701.0,0.48,0.8,90.8,1,0.002
H1,-141.7,-135.81,107.9102827,-7.1874224,701.0,0.78,1.4,76.6,1,0.002
H1,-136.96,-135.81,107.9103256,-7.1874224,701.0,1.18,2.1,71.5,1,0.002
H1,-132.22,-135.81,107.9103685,-7.1874224,701.0,1.66,2.9,70.4,1,0.002
H1,-127.48,-135.81,107.9104115,-7.1874224,700.84,2.17,3.8,70.9,1,0.002
H1,-122.74,-135.81,107.9104544,-7.1874224,700.59,2.65,4.6,71.9,1,0.002
H1,-118.0,-135.81,107.9104973,-7.1874224,700.34,3.08,5.4,73.0,2,0.004
H1,-113.26,-135.81,107.9105402,-7.1874224,700.09,3.39,5.9,73.9,3,0.007
H1,-108.52,-135.81,107.9105831,-7.1874224,699.73,3.55,6.2,74.5,4,0.009
H1,-103.78,-135.81,107.910626,-7.1874224,699.3,3.53,6.2,74.9,5,0.011
H1,-99.04,-135.81,107.910669,-7.1874224,698.88,3.32,5.8,75.3,6,0.013
H1,-94.3,-135.81,107.9107119,-7.1874224,698.46,2.96,5.2,76.1,7,0.016
H1,-89.56,-135.81,107.9107548,-7.1874224,698.26,2.49,4.4,78.0,8,0.018
H1,-217.54,-140.52,107.9095961,-7.1874649,701.44,1.97,3.4,165.2,3,0.007
H1,-212.8,-140.52,107.909639,-7.1874649,701.44,1.87,3.3,159.5,2,0.004
H1,-208.06,-140.52,107.9096819,-7.1874649,701.44,1.79,3.1,153.1,1,0.002
H1,-203.32,-140.52,107.9097248,-7.1874649,701.36,1.7,3.0,147.0,9,0.02
H1,-198.58,-140.52,107.9097677,-7.1874649,701.25,1.6,2.8,142.5,11,0.025
H1,-193.84,-140.52,107.9098106,-7.1874649,701.14,1.46,2.6,140.4,11,0.025
H1,-189.1,-140.52,107.9098536,-7.1874649,701.04,1.29,2.2,141.3,10,0.022
H1,-184.36,-140.52,107.9098965,-7.1874649,701.0,1.11,1.9,145.5,4,0.009
H1,-179.62,-140.52,107.9099394,-7.1874649,701.0,0.95,1.7,152.5,3,0.007
H1,-174.88,-140.52,107.9099823,-7.1874649,701.0,0.85,1.5,161.0,5,0.011
H1,-170.14,-140.52,107.9100252,-7.1874649,701.0,0.79,1.4,168.5,7,0.016
H1,-165.4,-140.52,107.9100681,-7.1874649,701.0,0.74,1.3,173.6,6,0.013
H1,-160.66,-140.52,107.9101111,-7.1874649,701.0,0.69,1.2,175.4,2,0.004
H1,-155.92,-140.52,107.910154,-7.1874649,701.0,0.61,1.1,173.1,3,0.007
H1,-151.18,-140.52,107.9101969,-7.1874649,701.0,0.52,0.9,162.8,1,0.002
H1,-146.44,-140.52,107.9102398,-7.1874649,701.0,0.46,0.8,137.6,2,0.004
H1,-141.7,-140.52,107.9102827,-7.1874649,701.0,0.6,1.0,105.9,1,0.002
H1,-136.96,-140.52,107.9103256,-7.1874649,701.0,0.94,1.6,88.6,2,0.004
H1,-132.22,-140.52,107.9103685,-7.1874649,701.0,1.42,2.5,82.0,3,0.007
H1,-127.48,-140.52,107.9104115,-7.1874649,700.84,1.95,3.4,79.7,4,0.009
H1,-122.74,-140.52,107.9104544,-7.1874649,700.59,2.47,4.3,79.1,5,0.011
H1,-118.0,-140.52,107.9104973,-7.1874649,700.34,2.93,5.1,79.2,6,0.013
H1,-113.26,-140.52,107.9105402,-7.1874649,700.09,3.28,5.7,79.4,7,0.016
H1,-108.52,-140.52,107.9105831,-7.1874649,699.77,3.47,6.1,79.6,8,0.018
H1,-103.78,-140.52,107.910626,-7.1874649,699.41,3.5,6.1,79.9,9,0.02
H1,-99.04,-140.52,107.910669,-7.1874649,699.05,3.35,5.9,80.4,10,0.022
H1,-94.3,-140.52,107.9107119,-7.1874649,698.69,3.05,5.3,81.7,11,0.025
H1,-89.56,-140.52,107.9107548,-7.1874649,698.47,2.67,4.7,84.3,12,0.027
H1,-245.98,-145.23,107.9093386,-7.1875075,701.19,1.91,3.3,180.4,11,0.025
H1,-241.24,-145.23,107.9093815,-7.1875075,701.19,1.89,3.3,179.3,9,0.02
H1,-236.5,-145.23,107.9094244,-7.1875075,701.19,1.86,3.2,177.9,8,0.018
H1,-231.76,-145.23,107.9094673,-7.1875075,701.19,1.81,3.2,176.3,7,0.016
H1,-227.02,-145.23,107.9095102,-7.1875075,701.19,1.76,3.1,174.0,6,0.013
H1,-222.28,-145.23,107.9095532,-7.1875075,701.19,1.7,3.0,170.8,5,0.011
H1,-217.54,-145.23,107.9095961,-7.1875075,701.19,1.66,2.9,166.3,4,0.009
H1,-212.8,-145.23,107.909639,-7.1875075,701.19,1.63,2.8,160.7,3,0.007
H1,-208.06,-145.23,107.9096819,-7.1875075,701.19,1.62,2.8,154.9,1,0.002
H1,-203.32,-145.23,107.9097248,-7.1875075,701.16,1.61,2.8,149.9,2,0.004
H1,-198.58,-145.23,107.9097677,-7.1875075,701.11,1.57,2.7,146.9,10,0.022
H1,-193.84,-145.23,107.9098106,-7.1875075,701.06,1.51,2.6,146.6,12,0.027
H1,-189.1,-145.23,107.9098536,-7.1875075,701.02,1.41,2.5,149.0,12,0.027
H1,-184.36,-145.23,107.9098965,-7.1875075,701.0,1.3,2.3,154.1,11,0.025
H1,-179.62,-145.23,107.9099394,-7.1875075,701.0,1.22,2.1,160.8,8,0.018
H1,-174.88,-145.23,107.9099823,-7.1875075,701.0,1.17,2.0,167.7,6,0.013
H1,-170.14,-145.23,107.9100252,-7.1875075,701.0,1.14,2.0,173.4,8,0.018
H1,-165.4,-145.23,107.9100681,-7.1875075,701.0,1.11,1.9,177.7,7,0.016
H1,-160.66,-145.23,107.9101111,-7.1875075,701.0,1.07,1.9,180.4,3,0.007
H1,-155.92,-145.23,107.910154,-7.1875075,701.0,0.99,1.7,181.3,4,0.009
H1,-151.18,-145.23,107.9101969,-7.1875075,701.0,0.87,1.5,178.7,2,0.004
H1,-146.44,-145.23,107.9102398,-7.1875075,701.0,0.73,1.3,168.3,1,0.002
H1,-141.7,-145.23,107.9102827,-7.1875075,701.0,0.66,1.1,143.4,3,0.007
H1,-136.96,-145.23,107.9103256,-7.1875075,701.0,0.83,1.4,113.4,1,0.002
H1,-132.22,-145.23,107.9103685,-7.1875075,701.0,1.25,2.2,96.5,2,0.004
H1,-127.48,-145.23,107.9104115,-7.1875075,700.84,1.78,3.1,89.4,3,0.007
H1,-122.74,-145.23,107.9104544,-7.1875075,700.59,2.33,4.1,86.5,4,0.009
H1,-118.0,-145.23,107.9104973,-7.1875075,700.34,2.81,4.9,85.3,5,0.011
H1,-113.26,-145.23,107.9105402,-7.1875075,700.09,3.19,5.6,85.0,6,0.013
H1,-108.52,-145.23,107.9105831,-7.1875075,699.81,3.42,6.0,85.1,7,0.016
H1,-103.78,-145.23,107.910626,-7.1875075,699.51,3.49,6.1,85.6,8,0.018
H1,-99.04,-145.23,107.910669,-7.1875075,699.21,3.39,5.9,86.6,9,0.02
H1,-94.3,-145.23,107.9107119,-7.1875075,698.92,3.16,5.5,88.5,10,0.022
H1,-89.56,-145.23,107.9107548,-7.1875075,698.68,2.85,5.0,91.7,11,0.025
H1,-250.72,-149.93,107.9092957,-7.1875501,701.0,1.33,2.3,182.1,13,0.029
H1,-245.98,-149.93,107.9093386,-7.1875501,701.0,1.31,2.3,181.2,12,0.027
H1,-241.24,-149.93,107.9093815,-7.1875501,701.0,1.28,2.2,180.0,10,0.022
H1,-236.5,-149.93,107.9094244,-7.1875501,701.0,1.26,2.2,178.4,9,0.02
H1,-231.76,-149.93,107.9094673,-7.1875501,701.0,1.24,2.2,176.2,8,0.018
H1,-227.02,-149.93,107.9095102,-7.1875501,701.0,1.23,2.1,173.1,7,0.016
H1,-222.28,-149.93,107.9095532,-7.1875501,701.0,1.24,2.2,168.9,6,0.013
H1,-217.54,-149.93,107.9095961,-7.1875501,701.0,1.27,2.2,163.4,5,0.011
H1,-212.8,-149.93,107.909639,-7.1875501,701.0,1.32,2.3,157.4,1,0.002
H1,-208.06,-149.93,107.9096819,-7.1875501,701.0,1.4,2.5,152.0,4,0.009
H1,-203.32,-149.93,107.9097248,-7.1875501,700.99,1.49,2.6,148.3,2,0.004
H1,-198.58,-149.93,107.9097677,-7.1875501,700.98,1.54,2.7,147.1,3,0.007
H1,-193.84,-149.93,107.9098106,-7.1875501,700.96,1.56,2.7,148.4,11,0.025
H1,-189.1,-149.93,107.9098536,-7.1875501,700.95,1.55,2.7,152.3,13,0.029
H1,-184.36,-149.93,107.9098965,-7.1875501,700.94,1.53,2.7,157.9,24,0.054
H1,-179.62,-149.93,107.9099394,-7.1875501,700.94,1.51,2.6,164.3,9,0.02
H1,-174.88,-149.93,107.9099823,-7.1875501,700.94,1.51,2.6,170.3,7,0.016
H1,-170.14,-149.93,107.9100252,-7.1875501,700.94,1.52,2.6,175.3,9,0.02
H1,-165.4,-149.93,107.9100681,-7.1875501,700.94,1.51,2.6,179.3,8,0.018
H1,-160.66,-149.93,107.9101111,-7.1875501,700.94,1.47,2.6,182.6,4,0.009
H1,-155.92,-149.93,107.910154,-7.1875501,700.94,1.4,2.4,185.0,5,0.011
H1,-151.18,-149.93,107.9101969,-7.1875501,700.94,1.28,2.2,185.6,3,0.007
H1,-146.44,-149.93,107.9102398,-7.1875501,700.95,1.1,1.9,181.7,2,0.004
H1,-141.7,-149.93,107.9102827,-7.1875501,700.96,0.91,1.6,167.9,1,0.002
H1,-136.96,-149.93,107.9103256,-7.1875501,700.98,0.87,1.5,140.3,4,0.009
H1,-132.22,-149.93,107.9103685,-7.1875501,701.0,1.15,2.0,113.7,1,0.002
H1,-127.48,-149.93,107.9104115,-7.1875501,700.84,1.66,2.9,99.8,2,0.004
H1,-122.74,-149.93,107.9104544,-7.1875501,700.59,2.22,3.9,93.8,3,0.007
H1,-118.0,-149.93,107.9104973,-7.1875501,700.34,2.74,4.8,91.2,4,0.009
H1,-113.26,-149.93,107.9105402,-7.1875501,700.09,3.16,5.5,90.3,5,0.011
H1,-108.52,-149.93,107.9105831,-7.1875501,699.83,3.43,6.0,90.4,6,0.013
H1,-103.78,-149.93,107.910626,-7.1875501,699.57,3.54,6.2,91.3,7,0.016
H1,-99.04,-149.93,107.910669,-7.1875501,699.3,3.49,6.1,92.8,8,0.018
H1,-94.3,-149.93,107.9107119,-7.1875501,699.04,3.32,5.8,95.3,9,0.02
H1,-255.46,-154.64,107.9092527,-7.1875927,701.0,0.78,1.4,186.8,14,0.031
H1,-250.72,-154.64,107.9092957,-7.1875927,701.0,0.74,1.3,186.3,14,0.031
H1,-245.98,-154.64,107.9093386,-7.1875927,701.0,0.69,1.2,184.9,13,0.029
H1,-241.24,-154.64,107.9093815,-7.1875927,701.0,0.65,1.1,182.2,11,0.025
H1,-236.5,-154.64,107.9094244,-7.1875927,701.0,0.63,1.1,178.2,10,0.022
H1,-231.76,-154.64,107.9094673,-7.1875927,701.0,0.63,1.1,172.8,9,0.02
H1,-227.02,-154.64,107.9095102,-7.1875927,701.0,0.66,1.2,166.2,8,0.018
H1,-222.28,-154.64,107.9095532,-7.1875927,701.0,0.74,1.3,158.9,7,0.016
H1,-217.54,-154.64,107.9095961,-7.1875927,701.0,0.85,1.5,151.8,1,0.002
H1,-212.8,-154.64,107.909639,-7.1875927,701.0,1.01,1.8,146.1,6,0.013
H1,-208.06,-154.64,107.9096819,-7.1875927,701.0,1.2,2.1,142.4,2,0.004
H1,-203.32,-154.64,107.9097248,-7.1875927,700.95,1.37,2.4,141.2,5,0.011
H1,-198.58,-154.64,107.9097677,-7.1875927,700.87,1.52,2.6,142.4,3,0.007
