petak,kode,nama,jenis,rezim,tanam,bulan_tanam_optimum,terhubung,tingkat,hulu,n_ruas_hilir,panjang_m,panjang_km,luas_ha,luas_m2,luas_layanan_sendiri_ha,luas_layanan_hilir_ha,zona_iklim,cuaca_dari,cuaca_jarak_km,efisiensi_kumulatif,nfr_mm_hari,dr_l_detik_ha,debit_l_detik,debit_l_detik_hilir,debit_l_detik_bersih,debit_l_detik_km,irigasi_m3,irigasi_m3_andalan,irigasi_m3_kotor,irigasi_m3_sendiri,etc_m3_sendiri,perkolasi_m3_sendiri,limpasan_m3_sendiri,water_loss_m3_sendiri,debit_l_detik_sendiri,irigasi_mm,hujan_mm,masuk_mm,keluar_mm,etc_mm,perkolasi_mm,limpasan_mm,etc_m3,perkolasi_m3,limpasan_m3,water_loss_m3,etc_pct,perkolasi_pct,limpasan_pct,loss_pct_masuk,irigasi_pct_masuk,hujan_pct_masuk,elev_rata_m,eto_rata_mm_hari,hujan_tahunan_mm,tma_rata,tma_min,hari_diairi,hari_kering,hari_limpas,n_musim
BG.2.Ka,R115,BG.2.Ka,Tersier,FL,Jan,Jan,True,8.0,SS Situ Bagendit,0,837.3929759350264,0.8373929759350264,10.82389070274014,108238.90702740141,10.82389070274014,0.0,SS Situ Bagendit,,0.0,0.9,1.6461339374260482,0.21169417919573663,2.2913546580209387,2.2913546580209387,2.062219192218845,2.736295531333339,24944.603349079152,30717.42058706192,27716.22594342128,24944.603349079152,52914.7126406678,30306.893967672397,72237.59078260604,155459.19739094624,2.2913546580209387,230.45875123964674,1380.2999999999997,1610.7587512396465,1436.2598594199653,488.8696134678456,280.0,667.3902459521198,52914.7126406678,30306.893967672397,72237.59078260604,155459.19739094624,34.037685469067966,19.495079401096557,46.46723512983547,89.1666649841023,14.307465414189725,85.69253458581028,678.0,3.4475493140907822,2450.2454545454543,39.32320194992893,4.103332442884019,49.0,0.0,65.0,9.0
BG.3.Ka,R116,BG.3.Ka,Tersier,FL,Jan,Jan,True,8.0,SS Situ Bagendit,0,382.3173566444208,0.3823173566444208,0.0,0.0,0.0,0.0,SS Situ Bagendit,,0.0,0.9,1.6461339374260482,0.21169417919573663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.45875123964674,1380.2999999999997,1610.7587512396465,1436.2598594199653,488.8696134678456,280.0,667.3902459521198,0.0,0.0,0.0,0.0,,,,89.1666649841023,14.307465414189725,85.69253458581028,678.0,3.4475493140907822,2450.2454545454543,39.32320194992893,4.103332442884019,49.0,0.0,65.0,9.0
BG.3M,R117,BG.3M,Tersier,FL,Jan,Jan,True,8.0,SS Situ Bagendit,0,572.5842070056942,0.5725842070056942,45.32687609232251,453268.7609232251,45.32687609232251,0.0,SS Situ Bagendit,,0.0,0.9,1.6461339374260482,0.21169417919573663,9.595435829871072,9.595435829871072,8.635892246883964,16.758121709381424,104459.75261830844,128634.4028282765,116066.39179812049,104459.75261830844,221589.32394958637,126915.25305850302,302507.1498349638,651011.7268430532,9.595435829871072,230.45875123964674,1380.2999999999997,1610.7587512396465,1436.2598594199653,488.8696134678456,280.0,667.3902459521198,221589.32394958637,126915.25305850302,302507.1498349638,651011.7268430532,34.037685469067966,19.49507940109655,46.46723512983547,89.1666649841023,14.307465414189725,85.69253458581028,678.0,3.4475493140907822,2450.2454545454543,39.32320194992893,4.103332442884019,49.0,0.0,65.0,9.0
RU.2.Ki,R118,RU.2.Ki,Tersier,FL,Jan,Jan,True,8.0,SS Ranca Ucing,0,485.787667367498,0.485787667367498,8.322833691206755,83228.33691206755,8.322833691206755,0.0,SS Ranca Ucing,,0.0,0.9,1.6461249160743554,0.21169301904248397,1.7618857910800587,1.7618857910800587,1.585697211972053,3.6268639766583317,19180.593476013953,23624.903100532643,21311.77052890439,19180.593476013953,40729.50661026906,23303.93433537891,55531.17214449782,119564.6130901458,1.7618857910800587,230.45748825040977,1380.2999999999997,1610.7574882504096,1436.5853929830205,489.37066534563365,280.0,667.2147276373868,40729.50661026906,23303.93433537891,55531.17214449782,119564.6130901458,34.06485042490041,19.490661771145362,46.444487803954225,89.18694486675501,14.307398222977106,85.69260177702289,673.0,3.456168621062794,2450.2454545454543,39.3151522647141,4.08754561651607,49.0,0.0,65.0,9.0
RU.4M.b,R119,RU.4M.b,Tersier,FL,Jan,Jan,True,8.0,SS Ranca Ucing,0,614.2894426532777,0.6142894426532777,27.580393374653635,275803.9337465364,27.580393374653635,0.0,SS Ranca Ucing,,0.0,0.9,1.6461249160743554,0.21169301904248397,5.83857673985975,5.83857673985975,5.2547190658737755,9.504602121503833,63561.081820809195,78288.73495804399,70623.42424534354,63561.081820809195,134970.35456248556,77225.10144903017,184020.4465360151,396215.90254753083,5.83857673985975,230.45748825040977,1380.2999999999997,1610.7574882504096,1436.5853929830205,489.37066534563365,280.0,667.2147276373868,134970.35456248556,77225.10144903017,184020.4465360151,396215.90254753083,34.06485042490041,19.490661771145366,46.444487803954225,89.18694486675501,14.307398222977106,85.69260177702289,673.0,3.456168621062794,2450.2454545454543,39.3151522647141,4.08754561651607,49.0,0.0,65.0,9.0
RU.4M.a,R120,RU.4M.a,Tersier,FL,Jan,Jan,True,8.0,SS Ranca Ucing,0,368.56223734703013,0.36856223734703014,13.768971780012924,137689.71780012923,13.768971780012924,0.0,SS Ranca Ucing,,0.0,0.9,1.6461249160743554,0.21169301904248397,2.9147952052217003,2.9147952052217003,2.6233156846995302,7.908556303008311,31731.62652212552,39084.11920334897,35257.36280236169,31731.62652212552,67381.30881110179,38553.120984036184,91868.60756048188,197803.03735561983,2.9147952052217003,230.45748825040977,1380.2999999999997,1610.7574882504096,1436.5853929830205,489.37066534563365,280.0,667.2147276373868,67381.30881110179,38553.120984036184,91868.60756048188,197803.03735561983,34.06485042490041,19.49066177114537,46.444487803954225,89.18694486675501,14.307398222977106,85.69260177702289,673.0,3.456168621062794,2450.2454545454543,39.3151522647141,4.08754561651607,49.0,0.0,65.0,9.0
CN.3.Ki,R121,CN.3.Ki,Tersier,FL,Jan,Jan,True,6.0,SS Cinanti,2,2135.2800654105818,2.1352800654105817,73.91397220331676,739139.7220331676,81.732693009036,-7.818720805719238,SS Cinanti,,0.0,0.9,1.646004267382483,0.21167750352140985,15.645925111348973,1.655047300885556,14.081332600214076,7.327340972642154,170327.79913218945,209965.02381730243,189253.11014687715,188345.30606854998,401375.0183905528,228851.5404253008,544555.5690389986,1174782.127854852,17.300972412234525,230.44059743354762,1380.2999999999997,1610.7405974335475,1437.3466535905936,491.08258105012953,280.0,666.2640725404642,362978.64245272323,206959.12216928694,492462.24137824494,1062400.0060002552,34.1659111824813,19.480338949587434,46.35374986793125,89.23514164110416,14.306499618915495,85.6935003810845,639.0,3.472911796144928,2450.2454545454543,39.28388684064618,4.042413973507068,49.0,0.0,65.0,9.0
CN.4.Ki,R122,CN.4.Ki,Tersier,FL,Jan,Jan,True,6.0,SS Cinanti,0,128.85898531165495,0.12885898531165496,14.888784391369486,148887.84391369484,14.888784391369486,0.0,SS Cinanti,,0.0,0.9,1.646004267382483,0.21167750352140985,3.151620710433626,3.151620710433626,2.8364586393902633,24.457904140803212,34309.80370206463,42294.08697919086,38122.00411340514,34309.80370206463,73116.22667612608,41688.59629583456,99198.6212377073,214003.44420966794,3.151620710433626,230.44059743354762,1380.2999999999997,1610.7405974335475,1437.3466535905936,491.08258105012953,280.0,666.2640725404642,73116.22667612608,41688.59629583456,99198.6212377073,214003.44420966794,34.16591118248131,19.480338949587434,46.353749867931256,89.23514164110416,14.306499618915495,85.6935003810845,639.0,3.472911796144928,2450.2454545454543,39.28388684064618,4.042413973507068,49.0,0.0,65.0,9.0
CN.6.Ki,R123,CN.6.Ki,Tersier,FL,Jan,Jan,True,6.0,SS Cinanti,0,601.9161667093609,0.601916166709361,30.171216247367028,301712.16247367027,30.171216247367028,0.0,SS Cinanti,,0.0,0.9,1.646004267382483,0.21167750352140985,6.386567733447252,6.386567733447252,5.7479109601025264,10.610394082555098,69526.73097340016,85706.39554521375,77251.92330377795,69526.73097340016,148165.58748178603,84479.40549262769,201019.9741046978,433664.9670791115,6.386567733447252,230.44059743354762,1380.2999999999997,1610.7405974335475,1437.3466535905936,491.08258105012953,280.0,666.2640725404642,148165.58748178603,84479.40549262769,201019.9741046978,433664.9670791115,34.16591118248131,19.480338949587438,46.353749867931256,89.23514164110416,14.306499618915495,85.6935003810845,639.0,3.472911796144928,2450.2454545454543,39.28388684064618,4.042413973507068,49.0,0.0,65.0,9.0
CN.6M,R124,CN.6M,Tersier,FL,Jan,Jan,True,4.0,SS Cikukuk,31,767.4403743738087,0.7674403743738087,608.6235930062672,6086235.930062672,29.127792938608238,579.495800067659,SS Cikukuk,,0.0,0.9,1.592333306176144,0.204775373736644,128.65605314581165,128.65605314581165,115.79044783123048,167.64306054498147,1400601.2569665643,1728355.0082548328,1556223.618851738,64933.61676416747,143028.51474758185,81557.82022810307,195769.20932110783,420355.54429679277,5.964654685127082,222.92666286466016,1395.0,1617.92666286466,1443.142448804011,491.0379411479569,280.0,672.1045076560542,2984534.2825753535,1704146.0604175483,4059058.749389075,8747739.092381977,34.11777890328775,19.480988657990665,46.401232438721586,89.19702492873316,13.778539409811806,86.2214605901882,637.0,3.4839397313562173,2402.2727272727275,39.28438932302264,4.043995821618535,49.0,0.0,65.0,9.0
SB.4.Ki,R125,SB.4.Ki,Tersier,FL,Jan,Jan,True,8.0,SS Sawah Bera,0,412.7047023358941,0.4127047023358941,34.30484333036537,343048.4333036537,34.30484333036537,0.0,SS Parigi,,0.0,0.9,1.646752421161882,0.21177371671320497,7.264864173335675,7.264864173335675,6.538377756002108,17.603056452269136,79088.2173366015,97426.3357343935,87875.79704066833,79088.2173366015,168295.96760652802,96053.56132502304,228657.9160292134,493007.44496076443,7.264864173335675,230.5453389626635,1380.2999999999997,1610.8453389626632,1437.1365588612748,490.5895240091614,280.0,666.5470348521135,168295.96760652802,96053.56132502304,228657.9160292134,493007.44496076443,34.136597596395674,19.48318677675697,46.38021562684737,89.21629681635036,14.312071642528256,85.68792835747175,645.0,3.46592154238302,2450.2454545454543,39.29157790410792,4.0585020723264655,49.0,0.0,65.0,9.0
Saluran Cikananga,R126,Saluran Cikananga,Tersier,FL,Jan,Jan,True,7.0,SS Parigi,0,3812.4881699680636,3.8124881699680637,48.89854188072039,488985.4188072039,48.89854188072039,0.0,SS Parigi,,0.0,0.9,1.646752421161882,0.21177371671320497,10.355425955936468,10.355425955936468,9.319883360342821,2.7161857281312463,112733.3091267068,138872.68664411726,125259.23236300754,112733.3091267068,239891.12386004656,136915.9172660171,325931.7809918606,702738.8221179242,10.355425955936468,230.5453389626635,1380.2999999999997,1610.8453389626632,1437.1365588612748,490.5895240091614,280.0,666.5470348521135,239891.12386004656,136915.9172660171,325931.7809918606,702738.8221179242,34.13659759639567,19.48318677675697,46.38021562684737,89.21629681635036,14.312071642528256,85.68792835747175,645.0,3.46592154238302,2450.2454545454543,39.29157790410792,4.0585020723264655,49.0,0.0,65.0,9.0
CTL.10.Ki,R127,CTL.10.Ki,Tersier,FL,Jan,Jan,True,7.0,SS Citikey Kiri,0,564.7341725567285,0.5647341725567285,24.226763141842568,242267.63141842568,24.226763141842568,0.0,SS Citikey Kiri,,0.0,0.9,1.8926495847875262,0.24339629433995963,5.896704372576399,5.896704372576399,5.307033935318759,10.441557566598407,64193.88248161572,71484.18314523455,71326.53609068414,64193.88248161572,120832.42313200777,67834.93679715919,139240.3340027373,327907.6939319043,5.896704372576399,264.9709418702537,1315.3000000000002,1580.2709418702539,1353.493621958799,498.7559519386041,280.0,574.7376700201947,120832.42313200777,67834.93679715919,139240.3340027373,327907.6939319043,36.84952362145572,20.687204982523614,42.463271396020666,85.64946592999657,16.767437459595378,83.23256254040463,578.0,3.5899567696444357,2307.909090909091,38.16758412927206,5.942095965422798,54.0,0.0,59.0,9.0
SI Copong,R128,SI Copong,Primer,FL,Jan,Jan,True,0.0,,808,4163.067551000023,4.163067551000023,4243.79125526843,42437912.5526843,0.0,4243.79125526843,SI Copong,,0.0,0.6480000000000001,1.6458180310540038,0.2939632685781756,1272.4164433306692,1272.4164433306692,824.5258552782738,305.64395790911874,9973464.745446,11893784.974802775,15391149.298527775,0.0,0.0,0.0,0.0,0.0,0.0,230.41452434756053,1380.2999999999997,1610.7145243475602,1436.0036292358486,488.47599152980683,280.0,667.5276377060418,20807544.61973846,11882615.514751606,29355564.746900305,62045724.88139037,33.53582323280963,19.15138478511935,47.31279198207102,89.15320545815028,14.305112474284838,85.69488752571516,688.0,3.4511695815177803,2450.2454545454543,39.33160121992347,4.1102700676281865,49.0,0.0,65.0,9.0
SI Copong Kiri,R129,SI Copong Kiri,Primer,FL,Jan,Jan,True,1.0,SI Copong,94,1911.4737366385025,1.9114737366385024,1404.824446880628,14048244.468806282,0.0,1404.824446880628,SI Copong Kiri,,0.0,0.6480000000000001,1.6463274043837288,0.2940542488968422,432.15409107759376,432.15409107759376,280.0358510182808,226.08424211863638,3387313.6539171245,4039436.538715145,5227335.8856745735,0.0,0.0,0.0,0.0,0.0,0.0,230.48583661372203,1380.2999999999997,1610.7858366137218,1436.3771131891754,489.2860013944935,280.0,667.0911117946819,6922853.330556803,3933508.4512657593,8952425.612021605,19808787.393844165,34.94839534048495,19.8573914347132,45.19421322480187,89.17244493587071,14.308906334703153,85.69109366529685,674.0,3.4576232292725995,2450.2454545454543,39.31596843461935,4.0869130484772365,49.0,0.0,65.0,9.0
SS Cikukuk,R130,SS Cikukuk,Sekunder,FL,Jan,Jan,True,3.0,SS Ciduga,34,2344.537506225029,2.3445375062250293,702.3824774172558,7023824.774172558,0.0,702.3824774172558,SS Cikukuk,,0.0,0.81,1.592333306176144,0.22752819304071556,164.2839597135585,164.2839597135585,133.07000736798238,70.07094545400311,1609614.8091231154,1994686.4408173882,1987178.776695204,0.0,0.0,0.0,0.0,0.0,0.0,222.92666286466016,1395.0,1617.92666286466,1443.142448804011,491.0379411479569,280.0,672.1045076560542,3444925.9782303646,1966670.9367683164,4689216.437843359,10100813.35284204,34.105431492416145,19.47042152021311,46.42414698737073,89.19702492873316,13.778539409811806,86.2214605901882,637.0,3.4839397313562173,2402.2727272727275,39.28438932302264,4.043995821618535,49.0,0.0,65.0,9.0
C.1.Ki,R131,C.1.Ki,Tersier,FL,Jan,Jan,True,4.0,SS Cikukuk,0,486.2666969357943,0.4862666969357943,70.6276186213405,706276.186213405,70.6276186213405,0.0,SS Cikukuk,,0.0,0.9,1.592333306176144,0.204775373736644,14.462796999314158,14.462796999314158,13.016517299382743,29.742520083014853,157447.7932533337,200624.77240502296,174941.9925037041,157447.7932533337,346808.4043600614,197757.33213975342,474691.4084041562,1019257.144903971,14.462796999314158,222.92666286466016,1395.0,1617.92666286466,1443.142448804011,491.0379411479569,280.0,672.1045076560542,346808.4043600614,197757.33213975342,474691.4084041562,1019257.144903971,34.02560444084361,19.402104084184277,46.57229147497211,89.19702492873316,13.778539409811806,86.2214605901882,637.0,3.4839397313562173,2402.2727272727275,39.28438932302264,4.043995821618535,49.0,0.0,65.0,9.0
Suplesi Cibuyutan Selatan,R132,Suplesi Cibuyutan Selatan,Suplesi,FL,Jan,Jan,True,2.0,SI Copong Kiri,1,5225.358395531983,5.225358395531983,9.971291159538678,99712.91159538679,0.0,9.971291159538678,Suplesi Cibuyutan Selatan,,0.0,0.6480000000000001,1.6457185909167922,0.2939455073511073,2.931016238836208,0.0,1.8992985227658632,0.5609215707275534,22973.914931375883,28319.24447845725,35453.572424962775,0.0,0.0,0.0,0.0,0.0,0.0,230.40060272835092,1380.2999999999997,1610.7006027283505,1437.1243703620044,490.6505452453594,280.0,666.473825116645,48924.19444227885,27919.6152467083,66456.04560449529,143299.85529348243,34.141133179849085,19.483352017019197,46.37551480313173,89.22355699921344,14.304371795607299,85.6956282043927,648.0,3.4696337402519206,2450.2454545454543,39.290644521395215,4.057067733740653,49.0,0.0,65.0,9.0
SS Ciduga,R133,SS Ciduga,Sekunder,FL,Jan,Jan,True,2.0,SI Copong Kiri,87,9725.387326466003,9.725387326466004,1348.31906243264,13483190.6243264,0.0,1348.31906243264,SS Ciduga,,0.0,0.81,1.6459824744990936,0.23519411215407712,332.4316215909816,332.4316215909816,269.2696134886951,34.18183877225382,3257085.244759256,3879033.250899654,4021092.8947645132,0.0,0.0,0.0,0.0,0.0,0.0,230.43754642987312,1380.2999999999997,1610.737546429873,1437.5665994162782,491.5698655870293,280.0,665.996733829249,6646244.331778287,3775293.3748113923,8575544.766135618,18997082.4727253,34.985605507164095,19.873016713127917,45.14137777970799,89.2489656432595,14.306337301233683,85.6936626987663,634.0,3.476017790438906,2450.2454545454543,39.27384603315502,4.033230268891777,49.0,0.0,65.0,9.0
CD.1.Ki,R134,CD.1.Ki,Tersier,FL,Jan,Jan,True,2.0,SI Copong Kiri,0,820.3173896387116,0.8203173896387116,25.12278066127375,251227.8066127375,25.12278066127375,0.0,SI Copong Kiri,,0.0,0.9,1.6463274043837288,0.21171905920572642,5.318971486236697,5.318971486236697,4.787074337613027,6.484040876640815,57904.451187767176,71309.40381799896,64338.27909751908,57904.451187767176,122922.24893665544,70343.7858515665,167591.83682703038,360857.87161525234,5.318971486236697,230.48583661372203,1380.2999999999997,1610.7858366137218,1436.3771131891754,489.2860013944935,280.0,667.0911117946819,122922.24893665544,70343.7858515665,167591.83682703038,360857.87161525234,34.063895679048805,19.49348798647442,46.44261633447676,89.17244493587071,14.308906334703153,85.69109366529685,674.0,3.4576232292725995,2450.2454545454543,39.31596843461935,4.0869130484772365,49.0,0.0,65.0,9.0
CD.2.Ka.1,R135,CD.2.Ka.1,Tersier,FL,Jan,Jan,True,3.0,SS Ciduga,1,340.64195563893605,0.34064195563893607,26.864880721242095,268648.807212421,12.618155842993799,14.246724878248296,SS Ciduga,,0.0,0.9,1.6459824744990936,0.21167470093866944,5.686615592421946,5.686615592421946,5.1179540331797515,16.693820295141453,61906.77198534229,76328.07032075452,68785.30220593588,29076.968729292585,62027.05171696651,35330.83636038264,84036.50578382325,181394.39386117237,2.6709443644632365,230.43754642987312,1380.2999999999997,1610.737546429873,1437.5665994162782,491.5698655870293,280.0,665.996733829249,132059.65805152553,75221.66601947788,178919.22815059597,386200.5522215994,34.19458032668751,19.477358482987402,46.328061190325094,89.2489656432595,14.306337301233683,85.6936626987663,634.0,3.476017790438906,2450.2454545454543,39.27384603315502,4.033230268891777,49.0,0.0,65.0,9.0
CD.2.Ka.2,R136,CD.2.Ka.2,Tersier,FL,Jan,Jan,True,4.0,CD.2.Ka.1,0,338.89579906735804,0.33889579906735806,14.246724878248298,142467.248782483,14.246724878248298,0.0,SS Ciduga,,0.0,0.9,1.6459824744990936,0.21167470093866944,3.0156712279587095,3.0156712279587095,2.7141041051628387,8.898520537161696,32829.8032560497,40477.56733524414,36477.55917338856,32829.8032560497,70032.60633455902,39890.82965909524,94882.72236677272,204806.15836042698,3.0156712279587095,230.43754642987312,1380.2999999999997,1610.737546429873,1437.5665994162782,491.5698655870293,280.0,665.996733829249,70032.60633455902,39890.82965909524,94882.72236677272,204806.15836042698,34.19458032668751,19.477358482987402,46.328061190325094,89.2489656432595,14.306337301233683,85.6936626987663,634.0,3.476017790438906,2450.2454545454543,39.27384603315502,4.033230268891777,49.0,0.0,65.0,9.0
CD.3.Ki,R137,CD.3.Ki,Tersier,FL,Jan,Jan,True,3.0,SS Ciduga,0,360.82139060191946,0.3608213906019195,42.74017463474494,427401.74634744937,42.74017463474494,0.0,SS Ciduga,,0.0,0.9,1.6459824744990936,0.21167470093866944,9.047013683876138,9.047013683876138,8.142312315488525,25.073385113848097,98489.40976814921,121432.70200573254,109432.67752016579,98489.40976814921,210097.8190036773,119672.48897728583,284648.1671003185,614418.4750812816,9.047013683876138,230.43754642987312,1380.2999999999997,1610.737546429873,1437.5665994162782,491.5698655870293,280.0,665.996733829249,210097.8190036773,119672.48897728583,284648.1671003185,614418.4750812816,34.19458032668751,19.4773584829874,46.328061190325094,89.2489656432595,14.306337301233683,85.6936626987663,634.0,3.476017790438906,2450.2454545454543,39.27384603315502,4.033230268891777,49.0,0.0,65.0,9.0
